Stamp,Tweet,Label
1.49373E+18,"🎾 Attention, #tennis fans! \n\n@DaniilMedwed turns 26 today! 🥳\n\nA Moscow-born tennis genius with a unique playstyle &amp; charisma, he has rapidly risen through the ranks and is now one of the world's top players - @atptour №2. \n\nThank you for being awesome Daniil! Happy birthday! https://t.co/bypd9ywtTq",
1.49373E+18,"""If we do not stand for freedom where it is at risk today, we’ll surely pay a steeper price tomorrow.""\n\nhttps://t.co/hB7qOxsgVJ",
1.49373E+18,"The media apparatus is the biggest cheerleader for war. Next to Big Pharma, the military-industrial complex is their most lucrative sponsor and they've become masters at inverting the truth and lying us into devastating conflicts. \n\nhttps://t.co/k7jz1RmnaG",
1.49373E+18,"@AmoneyResists Correction: after collaborating with his friend Hillary, Putin attacked the election to backup the disinformation that Putin gave to Clinton that was used to illegally spy on Trump campaign by Hillary's friends in the FBI",
1.49373E+18,"Ancelotti made it a point to not wanting to over complicate the analysis, in his own words. Said “Real Madrid defended well, and the attackers were fine physically. The problem was that the balls didn’t reach the attack. That’s all.”",
1.49373E+18,@brunnosarttori \nVai rolar um video do bozo na Rússia com a música Pagode Russo?\nhttps://t.co/Kim8BCnqhb,
1.49373E+18,Da wurde noch schneller gebuckelt als ich dachte. @BILD  titelt: #Scholz und #Putin entschärfen #UkraineKonflikt ....im Ernst Leute? 😂\n#Schmerkel als #Scholzinator #regierungstreueMedien,
1.49373E+18,"Então, depois que a Rússia começou a retirar as tropas, que já estava tudo certo, o Biden falou p o Putin: Não vacila não, porque senão vai ter treta!!! Muito macho alfa esse Biden!!! Putz!!!",
1.49373E+18,"Se vc não tá entendendo essa confusão de Rússia e Ucrânia, se liga aqui! https://t.co/IPLuuWWix6",
1.49373E+18,Canada? Or Ukraine? https://t.co/HSQUjWiaPY,
1.49373E+18,@raaleh If I was cynical I would say this is politics of the highest order.  Upping the stakes and all calms down means no one remembers.  Upping the stakes and in a week we are at war with Russia means that he has kudos for foresight. Winning.,
1.49373E+18,RUSSIA'S SOUTHERN MILITARY DISTRICT SAYS ITS FORCES START RETURNING TO BASES FROM CRIMEA - IFAX,
1.49373E+18,"“If Russia decides to invade that will also have consequences here at home. But Americans understand that defending democracy &amp; liberty is never without cost.\n\nIf we don't stand for freedom where it is at risk today, we’ll surely pay a steeper price tomorrow.”\n\nPOTUS, 15 Feb 2022 https://t.co/DzR1FDBA0K",
1.49373E+18,"@DanielaNadj @MuckCastle Aye, more like Russia sanctioning the U.K. by removing their capital from London.",
1.49373E+18,"@Sonia_Dridi @France24_fr c’est pas vrai, tout le monde le savait que la Russie n’est pas venu envahir l’Ukraine pour blaguer, au contraire le bruit de Joe Biden qui augmentait encore la tension, car pour Poutine ce n’était pas un secret. le bruit de Joe Biden qui a fait durer la manœuvre Russe",
1.49373E+18,"#BREAKING Sites of Ukraine defence ministry, state banks under cyberattack: Kyiv https://t.co/0C9XeYirIe",
1.49373E+18,Ukraine border according to British media https://t.co/5TNEzbUdTl https://t.co/PRfz7Nkv3b,
1.49373E+18,"@FootieRealist @RedJohnBounds he’s doing nothing to mitigate the harms. Corbyn voted against Johnson’s shambles of a Brexit deal - Starmer voted for it. Corbyn’s opposed every attack the Tories are now making on our rights. Starmer’s repeatedly abstained, while penalising MPs and members who actually",
1.49373E+18,A photograph of a woman holding a rifle on a bus has been circulating online since at least March 2020. Posts on social media have shared it amid recent tensions between Ukraine and Russia https://t.co/iQ8WHAPCBL,
1.49373E+18,#Hillarygate     Trump Russia............ https://t.co/3vfIRdi7fa,
1.49373E+18,Is Anyone At @HSI_HQ @TheJusticeDept Going To Address The Fact That 45 Stuffed TOP SECRET Documents Belonging To National Archives In Boxes &amp; Squirreled Them Down To Mar-A-Lago.\n\nHe Admits He Still Calls Kim Jung Un &amp;  Spilled His Guts To Putin Ages Ago.\nhttps://t.co/4ylLZSTP3M,
1.49373E+18,Cybernetyczny atak na Ukrainę trwa. Kolejne strony rządowe są niedostępne. https://t.co/McZacYg8V2,
1.49373E+18,Capitol attack investigators target Trump circle over fake elector ploy https://t.co/0jOUOyoWBK,
1.49373E+18,I'm angry that yet again we have to stop doing what we love (teaching our students and doing research) to fight off yet another attack on our (perfectly viable) pension scheme and the very principle of dignity in retirement /2,
1.49373E+18,"I just ordered a Russian military ration from a Russian soldier illegally selling, stationed at the Belarus-Ukraine border. Let's see if it actually arrives.\n\nlol",
1.49373E+18,"Brasil tem vocação de amizade com todas nações, diz Bolsonaro sobre viagem à Rússia https://t.co/brJo75BDWx",
1.49373E+18,@ArchieMcMurdo ... And what's the main reason Ukraine is not a NATO country when they've been attempting to gain entry since 2008 (aside from Yanukovich's bullshit)? Remind me. https://t.co/haNRvXHtyu,
1.49373E+18,The same elites clamoring for the U.S. to take a “moral high ground” and “defend the liberal international order” in Ukraine are conveniently ignoring the systemic un-personing and maple leaf martial law to our north.,
1.49373E+18,"Liberal lawmakers are echoing President Joe Biden's push for firm diplomacy with Russia and emphasizing Ukrainian rights, defying old critiques of the left. https://t.co/ydrEbUB9Wp",
1.49373E+18,@GOPChairwoman Here’s one. Read it in its entirety. https://t.co/2RYRUc9FdH,
1.49373E+18,@oiIuiz 😂😂😂😂😂😂😂😂 Ele sabe que o Caramelo vai voltar para o Brasil assim que o Putin der mole.,
1.49373E+18,National Security Advisor Jake Sullivan is simultaneously at the epicenter of the Ukraine World War III hysteria while under investigation by Durham for being at the epicenter of the fake Russia collusion narrative. https://t.co/sLW80sU5tL,
1.49373E+18,Ayırmak bahanesiyle araya girip kavgayı kızıştıranlara benziyorlar… Putin harekete geçmedikçe daha da deliriyorlar :)\nHani çarşamba savaş çıkıyordu? https://t.co/UyACXTqqmd,
1.49373E+18,"#15Feb #ConflictoRusiaUcrania\nRusia reculó, por ahora, ante la fuerte respuesta de Europa, de la OTAN y de #EEUU: ""Rusia ve puntos en común con EE UU y considera aceptables las propuestas de la OTAN para negociar https://t.co/f6CfTIAkTB - @el_pais",
1.49373E+18,@POTUS You messed up Ukraine 🇺🇦 like you did Afghanistan 🇦🇫,
1.49373E+18,"@RodneyE05101060 Probably why your being blocked lol . I was talking to my buddy in Russia about this ,they don't hear sh*t about stuff like this . After I told him what Biden was trying to do he said "" oh yeah ,that's communism "" without hesitation.",
1.49373E+18,🚨#RUSSIA PLANS NAVY DRILLS IN THE #MEDITERRANEAN SEA - #TASS 👀🚨,
1.49373E+18,Russia says it is withdrawing troops from Ukraine border but Biden says attack still possible https://t.co/YNGpavRpLf Biden is an arms industry pimp + a serial warmonger. See the Gulf Wars. Won't read the carbon monoxide satellite maps. Putin not much better but tanks long gone. https://t.co/ftxrlWkbW1,
1.49373E+18,Essa visita do Bozo à Russia parece um episódio de Hermes e Renato.,
1.49373E+18,"@mtracey I wonder if the point of telling Americans “we have intel they’re about to do something” is to hit people on an unconscious level with “oh, Russia knows the US are aware of their movements, which explains why nothing happened yet.”\nThe US ‘can’t lose’ w this tactic",
1.49373E+18,Putin announced the withdrawal of Russia's forces from the border with Ukraine just as Jair Bolosonaro entered Russian airspace.\n\n#BolsonaroEvitouAGuerra https://t.co/Z9XPNxIB9z,
1.49373E+18,"Em homenagem à esse grande e vantajoso acordo, entre Brasil e Rússia. Strogonoff pra fechar a noite😌🤣 https://t.co/OiQdgTAvza",
1.49373E+18,@ReallyAmerican1 It depends on what Russia has on him.,
1.49373E+18,@LelandVittert @POTUS Reports are Putin has withdrawn 10K out of 150K troops.  Such a small proportion is no more than a blink.,
1.49373E+18,"From 1991 to 1999 Russia was essentially lawless. ""Lord of War"" does a good job describing it but it was far worse. It wasn't just weapons that were stolen and sold, it was the entire country. Most people dont know that Russia is a HUGE oil exporter. Billions and billions stolen",
1.49373E+18,@POTUS Russia’s military exercises have ended and they will be going home.   Go Biden!,
1.49373E+18,@vaneblopes Criar embasamento para fake news de que a ida dele evitou a guerra e fez a Rússia retirar tropas da fronteira,
1.49373E+18,So some background:\nFeb 1991 - Desert Storm happens. We find out that T72 suck\nDecember 1991 - Soviet Union is no more. Then LTC Putin resigns form the KGB.\nJuly 1998 - Putin becomes the director of the FSB (new KGB)\nAugust 1999 - Putin becomes Prime Minister,
1.49373E+18,@MartiniGuyYT So true - Russia does not want war,
1.49373E+18,"Ucraina, senato Usa invia messaggio solidarietà e avverte Putin  #russia #ucraina #senatodeglistatiuniti https://t.co/cZaL3zF7MO https://t.co/JLlUhmYESZ",
1.49373E+18,"The prospects of dialogue and the question of Ukraine's NATO membership were at the center of German Chancellor Scholz's inaugural visit to Moscow.\n\nDW's @MKuefner asked Russia's President Putin about the possibility of war, here's what he had to say: https://t.co/UFipHAWtJi",
1.49373E+18,Obama/Biden Administration Kills the Israel to Europe Gas Pipeline a Second Time Helping Russia Instead https://t.co/EupI9ANo6v,
1.49373E+18,Sucesso ou fracasso da viagem de Bolsonaro depende do que ele fizer no encontro com Putin  https://t.co/wpOyTUnjQH,
1.49373E+18,The second-largest military in NATO is doing business with Russia for military equipment.\nRussia knows they need not worry about Turkey!\nThe prophet Ezekiel knew that as well…,
1.49373E+18,"Something worth watching in Russia this week: \n\nNavalny has his next court date on the 15th. If the rumors are accurate and that’s around when the invasion starts, I also really worry for Navalny’s personal safety. Putin loves sleight of hand, and everyone will be distracted.",
1.49373E+18,An update on the Ukraine situation (via @RudyHavenstein). 🇺🇦🇷🇺 https://t.co/1ZSaMHKebO,
1.49373E+18,Morten Morland on #Ukraine #UkraineInvasion #UkraineConflict #ukrainerussia #Ukrainekrise #UkraineWar #Putin - political cartoon gallery in London https://t.co/dePcTdnXF6 https://t.co/T43Ow7XCrz,
1.49373E+18,"Vai sobrar pro Bolsonaro a negociação de paz entre Rússia x Ucrânia em nome do ocidente.\n\nPutin não quis chegar perto do Lacron.\n\nBiden perdeu a aprovação até da mulher.\n\nVai que é tua, Bonoro.\n\nAbs e bons negócios. 🤝",
1.49373E+18,@GugaNoblat 🙏🙏🙏Bolsonaro orando para paz entre Rússia e Ucrânia.  🕊🕊🕊🕊,
1.49373E+18,"as representações ocidentais todas tem metas de curto prazo, internas, eleitorais. não parece haver um pensamento pra frente.\n\nNisso, china e rússia dão banho.",
1.49373E+18,💥RUSSIA to reveal #Bitcoin &amp; Crypto laws by end of this week.,
1.49373E+18,@laurenboebert https://t.co/xrYGMEnGf5\nLet's go Russia!,
1.49373E+18,Let's reduce tensions between Russia and Ukraine https://t.co/WlDmCUxPOY,
1.49373E+18,"""A crucial window for diplomacy"" - Joe Biden and Boris Johnson say during joint call that hope remains for diplomatic solution to Ukraine crisis https://t.co/Y9NBVnkpEE",
1.49373E+18,The Department of Foreign Affairs  is preparing several repatriation arrangements for Filipinos in Ukraine amid the ongoing tensions and invasion fears in the Eastern European state. | via @jlr_pna \n\nhttps://t.co/B0ryeVZmz9,
1.49373E+18,"@monicataher Pues ahora queda mas claro. No solo era el gas,la venta de armas y cercar a Putin. Sino que todas las riquezas de Ucrania. Irak, Libia,Afganistán y una larga lista de países destruidos por la ambición de E.U. Que legado de este país!!...el caos y destrucción donde ponen pie.",
1.49373E+18,"@mommamia1217 That was always the plan.\n DaddyVlad didn't put trump in the WH just to destroy America.\nVlad wants his legacy to be that he ""restored"" the USSR to its former ""glory"". \nIf he succeeds in Ukraine, he'll follow up with gobbling up other former Soviet states.",
1.49373E+18,"1 - Putin ainda nem falou com o Jair\n2 - para entrar na Rússia, Jair teve de fazer exames para provar que não estava com Covid e ficar confinado num hotel antes de encontrar Putin\n3 - na Rússia, Jair está de máscara",
1.49373E+18,Japan stocks set to rise as investors look ahead to China's inflation data https://t.co/BfMjAQIJhx,
1.49373E+18,"@sethjlevy Who, besides all of us, could have foreseen this serendipitous turn of events?\n\nAnd all that computer equipment the State Department had to destroy on their way out—who, besides everyone aware of the Big Guy’s family history in Ukraine, could have foreseen that?\n\nAhem.",
1.49373E+18,"@IAPonomarenko We stand with you, may God guard Ukraine tonight.",
1.49373E+18,@willi1_brian @Self_HelpJunkie @ezralevant how long have you lived in Ukraine?,
1.49373E+18,https://t.co/AIMvvdNKRf  @DougJBalloon,
1.49373E+18,There are reports of major internet outages in Ukraine this evening. Reports that some bank's websites are having issues. I can confirm that the website of the Ukrainian MoD is currently down.,
1.49373E+18,Die Sieger und Verlierer des Nervenkriegs stehen fest https://t.co/tG8DCIh6X4 https://t.co/DcLkiG70Tt,
1.49373E+18,"@Justin_Ling Canadian professor's website helps Russia spread disinformation, says U.S. State Department | https://t.co/XYBO6j2Tj0",
1.49373E+18,Rusia anunció el retiro de sus tropas cerca a la frontera con Ucrania. El mandatario  Vladímir Putin señaló que no quiere una guerra. #InternacionalesTR https://t.co/pw8D474whu,
1.49373E+18,@BGrueskin I wonder if she can still see Russia from her house.,
1.49373E+18,"Wow. Chrystia Freeland of all people, sounding off like a Putin Oligarch. Shame on you. https://t.co/cGxjpF1hGl",
1.49373E+18,#JornalJP | Amanhã: Bolsonaro se encontra com Vladimir Putin.\n\n📺 Confira na JP News ⁠ https://t.co/INaeZ9RiGZ,
1.49373E+18,"Tem um vereador do Rio de Janeiro viajando para a Rússia com dinheiro público, gastando no cartão corporativo do pai que está Presidente da República, e o JN não fez nenhum plantão com imagens de dinheiro sujo e rasgado ao fundo do Bonner. https://t.co/DQHAi7MKeG",
1.49373E+18,Vladimir Putin replaces Nancy Pelosi as the greatest trader of all time,
1.49373E+18,@chipfranklin I definitely admire &amp; agree with President Biden's position on Putin!,
1.49373E+18,@SkiptheEm putin na3ess ghi siri terta7i https://t.co/AgV58PFDEn,
1.49373E+18,@McFaul Yes. @npr is really good at this. It’s like they want to believe Putin and can’t conceive of him lying. You can hear it in their voices.,
1.49373E+18,"@RenzoMora Ele não evita brigas de condomínio. Ele geralmente é a causa e o provocador.\n\nBozo é o cara que chegaria pro putin e ""o Biden tá te tirando de frouxo, eu não deixava""",
1.49373E+18,"@RepLizCheney After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR",
1.49373E+18,@GideonGradishar @Bwonk_Bwonk @PoliticalChina @fr3ezingp3aches @X22_SG @libijian2 Ukraine joining NATO equate to US guns at the border. Putin won't allow it. I agree with him. I wouldn't either if I was President of Russia.,
1.49373E+18,"*PUTIN: OF COURSE, WE DON'T WANT WAR IN EUROPE",
1.49373E+18,"An American drone flew from Malta &amp;   circling over Ukraine, right next to the DPR.\n Are they preparing a provocation? https://t.co/4yXYaS3sZf",
1.49373E+18,My Top 5 series\n\nHajime no Ippo \nLand of the Lustrous \nVinland Saga \nBerserk \nAttack on Titan \n \nWhat’s y’all Top 5,
1.49373E+18,"@diesel_boy @RupertPupkin895 @Kully_13 @POTUS I'm not American so this ""you"" is a bit misdirected.\n\nBut in negotiations you broach many possibilities, the deal is the treaty, the final agreed outcome of the possibilities.\n\nAnd this still frames the whole thing as entirely NATO's fault as if Russia has no agency.",
1.49373E+18,Man sentenced to probation in US Capitol attack after revealing he lost his job and now delivers pizza\nhttps://t.co/Wwv3YOGPRt. Boo. Hoo.,
1.49373E+18,Un subte cualquiera en Russia. Después los antrópodos lo tildan de comunistas. https://t.co/dW7lXYspKH,
1.49373E+18,우크레인 전쟁 문제로 서방 중요 정상들이 급박하게 움직이고 있습니다. \n\n독일 총리 Olaf는 지금 모스코바에서 Putin 대통령과 긴급 회담 중입니다. 우크레인 외무부 장관이 NATO가입은 꿈같은 이야기가 될 수 있다고 하며 급하게 반전. \n\n정상들의 노력에 지금 일부 러시아 군인들이 철수 중입니다 https://t.co/EGK8hdvDHk,
1.49373E+18,German officials tell me that Chancellor Scholz did NOT tell Putin that Germany would formalize Ukraine’s non membership in NATO as a way of averting war.,
1.49373E+18,@TiberiusScitus @JTMPAGOP @jsolomonReports Yeah and how many of those indictments and sanctions weren't peripheral and were about Trump colluding with Russia?,
1.49373E+18,@bdragon74 @markmackinnon Do you want to check what Russia did in 2008...the last financial crisis...then please hit me back...just do a little DD.,
1.49373E+18,"@FoxNews Well, you @FoxNews should Thank the American people for electing ☆46th JoeBIDEN.. \n'coz if it's tRump, the US for sure will be on the sideline... &amp; may actually cheer for Putin.",
1.49373E+18,if the little $hit is innocent..\nwhy did he say this?\nTrump Russia https://t.co/2ei1tmoIaa,
1.49373E+18,@AVindman @11demo11 @POTUS @JoeBiden But shouldn't comrade Putin's secret service get to interrogate our intelligence officials' assessment first? Isn't that what comrade Trump thought might be useful back in the day? Asking for a friend...,
1.49373E+18,"A INVENÇÃO DA UCRÂNIA E A ECONOMIA DE GUERRA\nOlhem bem este mapa.  A Ucrânia corresponde a área em amarelo, e no limite, a que está em laranja. Todo o resto é Rússia. Foi país inventado [junto com Bielorrússia] por Stálin para poder se apossar de algumas zonas no pós guerra. https://t.co/nQSWYTMsW8",
1.49373E+18,Photo of armed woman on bus was not taken during current tensions along Russia-Ukraine border https://t.co/2jXSSmv8sp,
1.49373E+18,@flaviocostaf Que loucura! Tem que mandar pro Putin,
1.49373E+18,The news out of Moscow are encouraging. Chancellor Scholz should be congratulated: he can return home not having been humiliated by Putin. Basis for meaningful relationship. Peace at Hand? We will discuss all of this in detail at @MunSecConf beginning Friday. Scholz Saturday,
1.49373E+18,@WildCardBeeches @STEPHMHAMILL @replouiegohmert @RepRalphNorman @kiansimone44 @LorenCulp @SethDenson @theMRC @Schineman 😂😂\nYou could be onto something…\nDurham “assignment”  \nRussia,
1.49373E+18,"Russian invasion threat to Ukraine imminent, says Joly, amid diplomacy, cyberattacks https://t.co/usx1qPZco8 via @StCatStandard",
1.49373E+18,"@JoePostingg I do remember an anecdote which doesn't match your question, but does provide a parallel with American leftists, who, believing their government lies to them, will simply believe the opposite of whatever it says about Russia. At a conference in ≈1990, some Russian participants..",
1.49373E+18,Russia says some of its troops are being pulled out from Ukraine border https://t.co/Sl4Lyn9Qwg,
1.49373E+18,📝 ALBA Westminster Group Leader @JNHanvey MP has criticised the UK and US administrations for their “determined hyping” of the prospect of war in #Ukraine\n\nRead more 👇\nhttps://t.co/UhME2vDjDR,
1.49373E+18,"@JasonPYYC Mounties.  You know, the clowns who will murder you, and get away with it, if you attack half a dozen of them with a stapler. Not real police.",
1.49373E+18,@MythiaVTuber i love you as friend..\nfriendzone attack !!,
1.49373E+18,@TulsiGabbard No it’s liars and propagandists like you. It is disgusting you wear the uniform and rank of a Lieutenant Colonel in the United States Army. Resign. Go get your check from Putin.,
1.49373E+18,Starmer tonight says “we should go now and hard with the sanctions against Russia”\n\n https://t.co/ausICRWEbY,
1.49373E+18,"The actual best starter video for KOF. It's short (2min), and tells you how to both attack and defend yourself without telling you to learn a bnb \n\nhttps://t.co/Hr3Advka1k",
1.49373E+18,Kremlin tells Ukraine to set alarm for Russian ‘invasion’ https://t.co/s3cahHoceO,
1.49373E+18,"Rather based from Scholz: ""I don't believe that the President [Putin] will be confronted with this matter [Ukraine joining NATO] during his time in office. Though I do not know how long the President wants to remain in office""... https://t.co/6z9qH6F75p",
1.49373E+18,@RayJstatic @Mediaite Sharing comfort news of an outlet implicated as being in the deep state.. Do i need to translate for you? Russia was a hoax paid for by Democrats. Look where the info came from. Millions of dollars spent. “bombshell” after “bombshell” used to smear the president. sheep!,
1.49373E+18,@mcrstuart @PaulMIL87122911 @JonAshcroft3 This tweet will probably hang me but I’m with @Nigel_Farage Not convinced Putin will invade. He’s already shown NATO up for what it is: divided and increasingly weak.,
1.49373E+18,Russia send it!,
1.49373E+18,"Biden Won’t Send Americans To Fight In Ukraine, But Warns Of Bloody, Destructive War\n https://t.co/4EFUj2FQrC",
1.49373E+18,"@AntonioEribert1 Ele disse para o Putin q se ele não parasse, ia mandar a Damares, Carluxo e a Zambeli pra morar na Rússia.\n#BolsonaroEvitouAGuerra \n#LulaPresidente13",
1.49373E+18,@armymom2d @AdamKinzinger Trumps campaign shared polling data with Russia in 2016.,
1.49373E+18,San Jose: Pelipper 91.1% (12/14/15) CP:894 (L15) Wing Attack/Weather Ball Water till 16:27:39 (verified) (38m 38s).https://t.co/iZusG9sflG,
1.49373E+18,"St Volodymyr's Cathedral,  Kiev, Ukraine \n1862-1882 https://t.co/U6AKpx69bm",
1.49373E+18,The Biden administration dropped the pin and invited Boss Putin to pull up whenever he's ready.\n\nNow look.\n\nPutin's fanboys and fangirls in the media are going to be pissed. https://t.co/5G6pnBMCPj,
1.49373E+18,"SG @jensstoltenberg met President @IvanDuque of #Colombia. They discussed Russian military build-up in &amp; around Ukraine. “We agreed that every sovereign nation has the fundamental right to choose its own path &amp; call on all to respect this right,” SG said.\n\nhttps://t.co/qC9sSXsf5f https://t.co/zbNFJsTGlv",
1.49373E+18,Вечерний Киев. Очередь в Национальную оперу на «Ромео и Джульетта» #Ukraine https://t.co/FItoZOOZiU,
1.49373E+18,"Shotaro enjoyers, let's ignore those who attack us.  Just enjoy all the content that Shotaro got from SM, Ok?  Also the content that Shotaro provides on various online platforms.",
1.49373E+18,*PUTIN: RUSSIA SECURITY PROPOSALS AIMED AT AVOIDING WAR\n*PUTIN: WHAT'S HAPPENING IN DONBAS IS GENOCIDE,
1.49373E+18,"@gugachacra Nem o presidente da Rússia é novidade, né? Putin, Putin, Putin, Putin...",
1.49373E+18,"Com recepção histórica, Bolsonaro desembarca na Rússia para encontro com Putin (veja o vídeo) https://t.co/356LNJcXRc",
1.49373E+18,@PaulEmbery @AtmanOf Us that the same TUC that has remained silent whilst govt policies attack/undermine workers' rights?,
1.49373E+18,"@nikolas_dm URGENTE: ao assinar o acordo de paz, Bolsonaro presenteia Putin com o maior símbolo nacional, o vira-lata caramelo.\n\n#BolsonaroEvitouAGuerra https://t.co/r76oOQpSjY",
1.49373E+18,Biden will cut and run when Russia attacks. He'll leave all American military hardware for the Russians. That's what he did in Afghanistan.,
1.49373E+18,"African Bad Gyal YouTube links coming up. Comrades, join us make we run am. You know how we do. 30+ retweets each. Make we attack them hit our target faaaaast. High blazin Wizfire 💥💥💥💥💥",
1.49373E+18,"@TheLeoTerrell At least he's not Xi and Putin's lapdog. You know, like #TFG.",
1.49373E+18,"42/ Donald Trump is a career criminal who colluded with Russia in 2016—repeatedly. He has also, *provably*, colluded with China, pro-Kremlin elements in Ukraine, Saudi Arabia, the UAE, Turkey, and far-right elements in Israel. He is the most risible *traitor* in American history.",
1.49373E+18,@dbradie4 @KBbryant1 @DEFCONWSALERTS We should’ve been fighting China and Russia instead of in the Middle East all along.,
1.49373E+18,@AngieSkys What if Russia recognises Donetsk and Luhansk ?,
1.49373E+18,Putin califica a Alemania en cita con Scholz como uno de los socios prioritarios de Rusia\n\n#203AñosDiscursoDeAngostura\n\nhttps://t.co/M7KEvyLJ4y https://t.co/LsNAwpggy0,
1.49373E+18,Es muy grave la información que llega Desde Rusia sobre el Presidente Putin:\n\nVer completo https://t.co/TtAY9713om https://t.co/dDmyxBACgU,
1.49373E+18,"#Biden says that Washington has not verified that #Russian troops have returned to their bases and that #Russia now has 'more than 150,000 troops circling #Ukraine, #Belarus and along Ukraine's border"". #UkraineInvasion #UkraineCrisis \n\nRead More:\nhttps://t.co/kJcwszaffl",
1.49373E+18,"@Phil18696705 Natürlich! Antifaschisten sind Nazis. Weiß ist das neue schwarz. Demokratie ist Diktatur. Trump, Putin &amp; Co sind lupenreine Demokraten. Lucke, Petry &amp; Meuthen sind Linksextremisten... Noch nicht den neuen Nazisprech-Duden durchgelesen?",
1.49373E+18,"@GordonGChang Netflix - ""Winter on Fire: Ukraine's Fight for Freedom""\n著火的冬天：烏克蘭為自由而戰🔔🇺🇦 🙏❣️",
1.49373E+18,Mystery US helicopter lands on Ukraine-Poland border https://t.co/o1n5Y8OYOF,
1.49373E+18,@Outoftweet123 @carolecadwalla Everyone is missing the point here. What does the Ukraine want? Not the west not Russia but the wishes of Ukraine and the Ukranian people!,
1.49373E+18,"Open source intelligence researchers see little evidence of Russian troops actually pulling back from the Ukrainian border, despite Putin's claims.\nhttps://t.co/gkRBxxPVD4",
1.49373E+18,Scholz treats himself to a bit of Putin trolling:\n“NATO Eastern enlargement not a topic that we’ll likely encounter in our offices as long as we hold them. I don’t quite know how long president plans to stay in office. I have feeling this could take longer but not forever…”. https://t.co/PYM619ednv,
1.49373E+18,"What Is Critical Race Theory, and Why Is It Under Attack? https://t.co/1lRaRg7ABE",
1.49373E+18,"1. Putin could declare victory, withdraw some troops and save at least a little face — a clear deescalation \n\n2. He could send troops directly into Donbas because “the independent Republics asked for protection” — a clear escalation \n\nWe’ll see if he accepts the resolution. 2/2",
1.49373E+18,having a panic attack bc what if it storms now that i live alone 🤯,
1.49373E+18,"@SergioAJBarrett Passear com papai…. Afinal, nem  o pai dele sabe o que foi fazer na Rússia",
1.49373E+18,Fox News is mangling Special Counsel John Durham's latest Trump-Russia filing https://t.co/U3OIEzCWh0 via @TheWeek \n#Bitcoin #Doge #Ethereum #NFTs #Metaverse #FreeAssangeNOW #SHIB #NFT #JUNGKOOK #tuesdayMotivation  #ParklandStrong ny post gen x #DeleteFacebook trump,
1.49373E+18,"Putin, bazı Rus birliklerinin atış pozisyonlarına geçtiğini söyledi. 16 Şubat'a kadar hazır olun\nRusya Devlet Başkanı'nın Ukrayna'yı işgal etmeye karar verip vermediği henüz belli değildi, ancak Başkan Joe Biden geri çekilme belirtisi olmadığını söyledi\nhttps://t.co/TzR38ZepU8",
1.49373E+18,NEW 💥 Russia Ministry of Finance: #Bitcoin and crypto investing should NOT be a crime 🙌 https://t.co/PidNGap0lk,
1.49373E+18,Kann die Ukraine nicht einfach Putins Tisch annektieren?,
1.49373E+18,he uses distance to disguise the fact he is a dwarf.\n\nhe thinks lack of stature equals weakness.\n\nPutin needs a shrink. https://t.co/cn1WM36nXT,
1.49373E+18,Kremlin lashes out at U.S. after America warns Ukraine invasion on its way https://t.co/nfz1ntO7a3,
1.49373E+18,Senator Rubio met with #Polish minister @JakubKumoch to discuss the Kremlin’s aggression towards #Ukraine and affirm the strength of the U.S.-Poland alliance. https://t.co/2aK7C3qKSb,
1.49373E+18,@catturd2 Well 1 billion of our money being sent to Ukrain so Russia leaves makes total sense 🤦‍♂️,
1.49373E+18,Sen. Menendez releases a fiery statement after Risch released his own Russia sanctions bill that effectively ended any hope of a bipartisan sanctions package\n\n“It’s a shame that Senate Republicans have decided to choose partisan posturing instead of working to reach consensus...” https://t.co/YuaRRyLJBl,
1.49373E+18,@Jim_Jordan https://t.co/7pRnssIeid,
1.49373E+18,No Russia invasion!🙏🏾,
1.49373E+18,"@GloboNews @gcamarotti #EmPauta Jorge Pontual despeja ignorância ao vivo sobre os símbolos em Moscou. Lênin possui um mausoléu super visitado e Stalin foi ""expulso"" do Kremlin. Há grandes divergências sobre a condução política do Putin, mas há tbm conservadorismos, como nos EUA e no Brasil.",
1.49373E+18,"Now if I'm right, but GOPers would be pissed at me for giving sound economic advice to Team Biden, my response would be, quit being idiots on Russia, focus on our real issues in USA, and start looking at Canada as the real enemy to freedom they've become.\n\nWord.",
1.49373E+18,"150,000 Russian troops remain on Ukraine’s border.\nNo proof they have pulled back.",
1.49373E+18,@ithesheeshkebab IT'S AN ATTACK ON US I WANNA CRY,
1.49373E+18,"Carlos Bolsonaro acompanha o pai na viagem a Russia. O que um vereador do Rio, que recebe salário para trabalhar no Rio está fazendo na Rússia? #jornaldacultura",
1.49373E+18,"Передайте кто-то в Кремль, что даже если из Киева все сбегут, заедут танки и в городе останутся только подольские крысы, даже они свергнут Царева)))). #Ukraine https://t.co/S04LY7jvXa",
1.49373E+18,"@Dessler_ @SalomaoNo @gugachacra Ele disse para o Putin q se ele não parasse, ia mandar a Damares, Carluxo e a Zambeli pra morar na Rússia.\n#BolsonaroEvitouAGuerra \n#LulaPresidente13",
1.49373E+18,Because Putin would totally announce date and time. 👌🏻 https://t.co/n6MA4oHeYz,
